0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,1,
0,1,
0,3,
0,3,
0,4,
0,5,
0,7,
0,8,
0,9,
0,10,
0,12,
0,18,
0,18,
0,21,
0,25,
0,29,
0,31,
0,34,
0,35,
0,35,
0,41,
0,44,
0,49,
0,60,
0,77,
0,88,
0,91,
0,123,
0,131,
0,132,
0,148,
1,0,
1,0,
1,3,
1,4,
1,4,
1,5,
1,6,
1,43,
1,45,
1,80,
1,136,
1,142,
2,0,
2,1,
2,1,
2,1,
2,1,
2,5,
2,7,
2,19,
2,23,
2,24,
2,111,
3,2,
3,2,
3,10,
3,27,
3,61,
3,64,
4,2,
4,4,
4,7,
4,13,
4,46,
4,65,
4,74,
4,111,
4,114,
4,126,
5,0,
5,0,
5,0,
5,8,
5,14,
5,15,
5,17,
5,27,
5,29,
5,58,
5,95,
5,111,
5,123,
6,1,
6,8,
6,10,
6,13,
6,14,
6,17,
6,19,
6,21,
6,63,
6,85,
7,0,
7,8,
7,10,
7,14,
7,31,
7,64,
7,93,
8,0,
8,0,
8,1,
8,4,
8,34,
8,55,
8,60,
8,75,
9,1,
9,1,
9,4,
9,54,
9,103,
10,0,
10,5,
10,13,
10,31,
10,46,
10,121,
11,0,
11,2,
11,12,
11,15,
11,15,
11,21,
11,73,
11,76,
12,2,
12,34,
12,43,
12,86,
13,0,
13,3,
13,8,
13,10,
13,11,
14,0,
15,2,
15,5,
15,141,
16,6,
16,47,
16,58,
16,123,
17,0,
17,6,
17,41,
17,112,
18,6,
18,10,
18,30,
18,63,
19,27,
20,0,
20,21,
22,0,
22,6,
22,15,
24,0,
24,4,
25,1,
26,1,
26,7,
27,8,
28,0,
28,88,
29,2,
29,121,
30,18,
31,0,
32,3,
32,4,
34,0,
34,12,
35,80,
36,20,
37,98,
39,1,
40,100,
42,34,
43,2,
44,1,
44,2,
44,3,
44,29,
45,0,
45,155,
48,0,
53,29,
53,153,
55,20,
56,2,
56,94,
59,4,
60,17,
60,150,
64,0,
65,2,
66,0,
66,4,
66,109,
68,0,
68,87,
72,0,
72,7,
76,6,
76,10,
77,20,
77,43,
78,79,
80,8,
81,54,
82,8,
83,1,
83,10,
83,54,
85,27,
87,6,
88,51,
90,13,
94,71,
94,151,
97,32,
98,11,
100,37,
103,47,
106,132,
108,2,
109,1,
110,0,
111,30,
113,2,
114,0,
116,5,
116,6,
118,3,
122,0,
122,0,
123,17,
128,22,
130,42,
132,148,
148,29,
149,11,
150,4,
150,123,
151,2,
153,4,
158,9,
