0,0,
0,0,
0,0,
0,1,
0,1,
0,1,
0,1,
0,4,
0,6,
0,10,
0,18,
0,22,
0,25,
0,25,
0,28,
0,29,
0,32,
0,38,
0,49,
0,51,
0,53,
0,53,
0,56,
0,65,
0,68,
0,71,
0,133,
1,1,
1,5,
1,6,
1,6,
1,11,
1,12,
1,13,
1,17,
1,36,
1,58,
1,60,
1,61,
1,72,
1,79,
1,128,
2,0,
2,1,
2,1,
2,1,
2,3,
2,6,
2,7,
2,10,
2,17,
2,24,
2,31,
2,34,
2,38,
2,52,
2,53,
2,97,
3,1,
3,1,
3,10,
3,27,
3,36,
3,68,
3,82,
3,139,
4,0,
4,1,
4,4,
4,6,
4,9,
4,11,
4,12,
4,15,
4,23,
4,39,
4,41,
4,45,
4,46,
4,64,
5,0,
5,5,
5,7,
5,8,
5,8,
5,16,
5,32,
5,47,
5,58,
5,66,
5,112,
6,0,
6,1,
6,4,
6,5,
6,5,
6,6,
6,11,
6,26,
6,56,
6,117,
7,0,
7,1,
7,6,
7,7,
7,20,
7,26,
7,126,
8,0,
8,10,
8,11,
8,27,
8,46,
9,0,
9,0,
9,1,
9,1,
9,3,
9,21,
10,0,
10,4,
10,6,
10,11,
10,76,
10,96,
11,5,
11,10,
11,16,
11,71,
12,0,
12,0,
12,17,
12,33,
12,106,
13,0,
14,2,
14,7,
14,25,
15,1,
15,29,
15,29,
16,0,
16,10,
16,14,
16,23,
16,83,
16,137,
17,35,
17,61,
18,67,
18,89,
19,0,
20,18,
21,50,
21,146,
22,0,
22,0,
22,2,
22,14,
22,88,
23,0,
25,0,
25,4,
26,41,
26,63,
27,35,
28,3,
29,4,
29,23,
29,53,
30,1,
30,27,
30,35,
31,0,
31,0,
32,42,
32,90,
33,109,
34,0,
34,2,
34,131,
35,6,
36,0,
36,154,
37,3,
41,28,
42,35,
42,42,
42,64,
43,7,
45,3,
45,115,
45,118,
46,3,
47,2,
47,4,
47,153,
48,0,
49,41,
50,11,
50,39,
51,0,
53,1,
55,0,
58,153,
59,109,
60,0,
60,6,
60,9,
61,54,
63,6,
64,8,
64,18,
65,3,
69,4,
70,2,
70,34,
71,1,
71,13,
71,138,
75,112,
79,29,
81,30,
83,4,
85,19,
87,0,
87,7,
89,37,
90,16,
91,123,
92,1,
95,7,
95,90,
97,5,
101,7,
103,3,
108,51,
110,49,
113,46,
114,28,
114,141,
118,22,
119,14,
121,18,
131,28,
131,152,
132,2,
132,17,
136,6,
137,3,
137,20,
141,85,
143,8,
143,17,
144,6,
152,82,
