0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,2,
0,2,
0,2,
0,2,
0,2,
0,3,
0,3,
0,3,
0,3,
0,4,
0,4,
0,5,
0,5,
0,5,
0,5,
0,6,
0,7,
0,7,
0,8,
0,8,
0,8,
0,8,
0,9,
0,11,
0,13,
0,13,
0,14,
0,18,
0,18,
0,19,
0,21,
0,22,
0,23,
0,23,
0,24,
0,26,
0,26,
0,27,
0,34,
0,36,
0,37,
0,54,
0,57,
0,60,
0,62,
0,63,
0,77,
0,89,
0,95,
0,97,
0,98,
0,122,
0,182,
0,182,
0,183,
1,0,
1,0,
1,0,
1,0,
1,0,
1,1,
1,1,
1,1,
1,2,
1,2,
1,4,
1,6,
1,16,
1,16,
1,17,
1,18,
1,23,
1,25,
1,25,
1,32,
1,52,
1,54,
1,69,
1,112,
1,160,
1,187,
2,0,
2,0,
2,0,
2,1,
2,1,
2,1,
2,1,
2,1,
2,3,
2,5,
2,6,
2,7,
2,11,
2,16,
2,18,
2,18,
2,21,
2,26,
2,27,
2,41,
2,58,
2,58,
2,67,
3,0,
3,0,
3,0,
3,1,
3,1,
3,2,
3,2,
3,5,
3,6,
3,7,
3,8,
3,10,
3,10,
3,17,
3,18,
3,22,
3,54,
3,82,
3,92,
3,124,
4,0,
4,1,
4,2,
4,2,
4,2,
4,11,
4,21,
4,27,
4,44,
4,56,
4,71,
4,94,
5,0,
5,0,
5,0,
5,1,
5,6,
5,15,
5,17,
5,25,
5,32,
5,38,
5,99,
5,101,
5,102,
5,122,
5,135,
6,1,
6,16,
6,21,
6,25,
6,43,
6,88,
7,0,
7,0,
7,8,
7,22,
7,31,
7,42,
7,97,
7,193,
8,0,
8,1,
8,2,
8,7,
8,7,
8,13,
9,0,
9,2,
9,2,
9,7,
9,9,
9,10,
9,12,
9,23,
9,41,
9,151,
10,0,
10,1,
10,3,
10,8,
10,17,
10,43,
10,71,
10,151,
10,175,
11,0,
11,1,
11,5,
11,6,
11,17,
11,52,
11,57,
11,82,
12,0,
12,0,
12,1,
12,54,
12,73,
12,77,
13,6,
13,29,
13,33,
14,0,
14,5,
14,6,
14,9,
15,0,
15,1,
15,3,
15,35,
15,59,
16,193,
17,0,
17,5,
17,15,
17,17,
18,1,
18,11,
18,36,
18,72,
19,0,
19,2,
19,162,
20,9,
20,14,
22,62,
23,5,
23,78,
24,1,
24,6,
24,115,
27,2,
27,8,
27,10,
27,137,
28,37,
28,41,
29,16,
29,67,
29,68,
30,2,
30,16,
30,86,
31,0,
31,7,
31,8,
31,35,
31,123,
31,176,
32,1,
33,11,
33,198,
34,1,
35,6,
36,5,
36,22,
38,0,
38,4,
39,4,
40,11,
40,52,
41,0,
41,0,
41,5,
41,9,
43,4,
44,31,
44,61,
45,3,
45,20,
47,2,
47,4,
47,15,
49,0,
49,10,
51,3,
52,1,
52,157,
53,50,
53,99,
54,4,
54,6,
55,23,
56,3,
56,43,
57,0,
57,39,
58,1,
58,2,
59,188,
61,23,
61,56,
61,103,
61,138,
62,0,
63,23,
64,18,
65,31,
66,111,
67,1,
67,5,
68,5,
69,0,
69,29,
71,4,
71,93,
71,160,
73,0,
75,126,
76,2,
76,70,
77,13,
78,24,
79,10,
79,119,
80,56,
80,129,
83,0,
85,14,
87,4,
89,122,
91,2,
93,23,
96,8,
97,72,
99,100,
100,1,
101,5,
101,55,
103,59,
105,1,
107,2,
108,1,
110,1,
110,106,
114,105,
116,5,
119,58,
120,6,
121,129,
124,73,
127,41,
129,0,
129,3,
133,20,
134,0,
136,0,
136,6,
138,0,
138,5,
143,33,
145,4,
145,9,
145,76,
157,34,
159,4,
159,189,
161,40,
165,7,
167,6,
169,37,
169,37,
170,70,
177,0,
179,0,
179,4,
179,9,
179,47,
180,6,
180,31,
182,3,
184,160,
185,185,
193,0,
194,147,
195,4,
196,16,
196,92,
197,0,
197,12,
