0,0,0,
0,0,2,
0,0,2,
0,0,2,
0,0,2,
0,0,2,
0,0,3,
0,0,3,
0,0,4,
0,0,4,
0,0,4,
0,0,4,
0,0,6,
0,0,6,
0,0,7,
0,0,8,
0,0,8,
0,0,10,
0,0,11,
0,0,14,
0,0,16,
0,0,17,
0,0,19,
0,0,24,
0,0,28,
0,0,32,
0,0,39,
0,0,51,
0,0,59,
0,0,79,
0,0,88,
0,1,0,
0,1,0,
0,1,0,
0,1,1,
0,1,4,
0,1,4,
0,1,5,
0,1,5,
0,1,6,
0,1,6,
0,1,6,
0,1,10,
0,1,10,
0,1,11,
0,1,13,
0,1,16,
0,1,17,
0,1,19,
0,1,21,
0,1,22,
0,1,26,
0,1,29,
0,1,30,
0,1,46,
0,1,55,
0,1,80,
0,1,91,
0,1,105,
0,2,0,
0,2,0,
0,2,3,
0,2,5,
0,2,7,
0,2,8,
0,2,10,
0,2,11,
0,2,13,
0,2,13,
0,2,14,
0,2,31,
0,2,65,
0,3,0,
0,3,0,
0,3,1,
0,3,4,
0,3,5,
0,3,5,
0,3,6,
0,3,6,
0,3,6,
0,3,8,
0,3,11,
0,3,29,
0,3,56,
0,3,92,
0,4,0,
0,4,1,
0,4,1,
0,4,2,
0,4,5,
0,4,11,
0,4,32,
0,4,46,
0,4,50,
0,5,0,
0,5,2,
0,5,4,
0,5,6,
0,5,9,
0,5,10,
0,5,25,
0,5,51,
0,5,70,
0,5,107,
0,6,2,
0,6,2,
0,6,3,
0,6,10,
0,6,75,
0,7,0,
0,7,0,
0,7,1,
0,7,3,
0,7,14,
0,7,25,
0,7,76,
0,8,0,
0,8,2,
0,8,2,
0,8,3,
0,8,6,
0,8,6,
0,8,25,
0,8,26,
0,8,34,
0,8,38,
0,8,51,
0,8,54,
0,8,112,
0,9,0,
0,9,2,
0,9,2,
0,9,5,
0,9,7,
0,9,99,
0,9,101,
0,9,107,
0,10,0,
0,10,0,
0,10,1,
0,10,8,
0,10,15,
0,10,32,
0,11,0,
0,11,14,
0,11,16,
0,11,65,
0,11,72,
0,12,1,
0,12,2,
0,13,6,
0,13,14,
0,13,57,
0,13,119,
0,14,3,
0,14,23,
0,14,44,
0,15,0,
0,15,1,
0,15,3,
0,15,8,
0,15,13,
0,15,45,
0,16,1,
0,16,2,
0,16,38,
0,16,84,
0,17,9,
0,17,22,
0,17,53,
0,17,66,
0,17,109,
0,18,0,
0,18,68,
0,19,1,
0,19,1,
0,19,6,
0,19,49,
0,19,63,
0,20,1,
0,20,9,
0,20,14,
0,20,23,
0,21,11,
0,21,25,
0,21,47,
0,22,16,
0,22,21,
0,22,81,
0,23,0,
0,24,0,
0,24,1,
0,25,0,
0,25,30,
0,26,14,
0,26,61,
0,27,17,
0,28,1,
0,28,1,
0,28,21,
0,29,1,
0,29,62,
0,30,3,
0,32,1,
0,32,3,
0,34,38,
0,36,52,
0,37,98,
0,38,4,
0,39,1,
0,39,44,
0,40,0,
0,40,5,
0,40,16,
0,41,56,
0,42,1,
0,43,5,
0,44,2,
0,44,6,
0,44,23,
0,44,37,
0,45,3,
0,45,13,
0,48,2,
0,48,82,
0,50,13,
0,52,70,
0,53,1,
0,54,4,
0,55,9,
0,55,15,
0,56,5,
0,57,0,
0,60,1,
0,62,18,
0,62,33,
0,64,29,
0,65,37,
0,65,51,
0,68,0,
0,68,1,
0,68,11,
0,68,72,
0,70,35,
0,73,107,
0,75,0,
0,75,1,
0,78,86,
0,79,69,
0,83,31,
0,84,11,
0,85,0,
0,88,0,
0,88,28,
0,89,0,
0,91,3,
0,96,0,
0,99,9,
0,107,48,
0,112,1,
0,112,13,
0,113,21,
0,116,6,
0,117,1,
1,0,0,
1,0,0,
1,0,0,
1,0,1,
1,0,1,
1,0,1,
1,0,3,
1,0,5,
1,0,8,
1,0,9,
1,0,10,
1,0,12,
1,0,31,
1,0,32,
1,0,45,
1,0,65,
1,0,68,
1,0,72,
1,0,77,
1,0,83,
1,1,1,
1,1,3,
1,1,3,
1,1,5,
1,1,5,
1,1,6,
1,1,9,
1,1,64,
1,1,73,
1,1,78,
1,2,0,
1,2,0,
1,2,2,
1,2,6,
1,2,32,
1,2,70,
1,3,2,
1,3,3,
1,3,4,
1,3,19,
1,3,24,
1,3,38,
1,3,98,
1,4,11,
1,4,12,
1,4,81,
1,5,5,
1,5,35,
1,5,72,
1,6,1,
1,6,11,
1,6,26,
1,6,28,
1,6,29,
1,6,47,
1,6,51,
1,7,0,
1,7,1,
1,7,70,
1,7,86,
1,8,0,
1,8,49,
1,9,1,
1,9,56,
1,9,78,
1,10,51,
1,11,0,
1,11,36,
1,11,106,
1,12,0,
1,12,1,
1,13,52,
1,14,62,
1,15,0,
1,16,0,
1,16,88,
1,17,3,
1,17,17,
1,18,3,
1,18,3,
1,18,7,
1,19,2,
1,19,30,
1,20,9,
1,20,19,
1,21,3,
