0,0,0,
0,0,0,
0,0,1,
0,0,3,
0,0,3,
0,0,3,
0,0,4,
0,0,4,
0,0,4,
0,0,5,
0,0,5,
0,0,8,
0,0,8,
0,0,10,
0,0,12,
0,0,14,
0,0,16,
0,0,20,
0,0,24,
0,0,26,
0,0,26,
0,0,39,
0,0,47,
0,0,50,
0,0,78,
0,0,90,
0,0,91,
0,0,95,
0,0,111,
0,1,0,
0,1,0,
0,1,1,
0,1,2,
0,1,3,
0,1,4,
0,1,4,
0,1,6,
0,1,10,
0,1,10,
0,1,13,
0,1,24,
0,1,24,
0,1,43,
0,1,47,
0,1,71,
0,1,74,
0,1,80,
0,2,0,
0,2,0,
0,2,1,
0,2,2,
0,2,2,
0,2,2,
0,2,2,
0,2,8,
0,2,10,
0,2,10,
0,2,14,
0,2,14,
0,2,17,
0,2,25,
0,3,0,
0,3,0,
0,3,0,
0,3,1,
0,3,1,
0,3,3,
0,3,3,
0,3,4,
0,3,9,
0,3,10,
0,3,10,
0,3,14,
0,3,21,
0,4,0,
0,4,0,
0,4,0,
0,4,1,
0,4,2,
0,4,8,
0,4,10,
0,4,38,
0,4,91,
0,5,2,
0,5,3,
0,5,6,
0,5,8,
0,5,9,
0,5,30,
0,6,0,
0,6,1,
0,6,1,
0,6,2,
0,6,5,
0,6,8,
0,6,10,
0,6,22,
0,6,40,
0,6,42,
0,6,84,
0,6,86,
0,7,0,
0,7,1,
0,7,1,
0,7,2,
0,7,3,
0,7,4,
0,7,6,
0,7,45,
0,8,1,
0,8,9,
0,8,46,
0,8,113,
0,9,13,
0,9,15,
0,9,105,
0,9,118,
0,10,4,
0,10,6,
0,10,11,
0,10,24,
0,11,0,
0,11,0,
0,11,8,
0,11,9,
0,11,29,
0,11,72,
0,11,106,
0,12,1,
0,12,2,
0,12,22,
0,13,0,
0,13,3,
0,13,7,
0,13,10,
0,13,30,
0,14,0,
0,14,1,
0,14,24,
0,14,64,
0,14,75,
0,15,2,
0,15,19,
0,16,7,
0,16,13,
0,17,26,
0,17,40,
0,18,0,
0,18,2,
0,18,15,
0,18,16,
0,18,20,
0,18,31,
0,18,60,
0,19,0,
0,19,98,
0,20,0,
0,20,17,
