0,0,
0,0,
0,0,
0,1,
0,1,
0,2,
0,2,
0,4,
0,8,
0,9,
0,11,
0,22,
0,23,
0,28,
0,48,
0,49,
0,67,
1,0,
1,0,
1,1,
1,1,
1,1,
1,2,
1,7,
1,22,
1,32,
1,77,
1,97,
2,5,
2,8,
2,26,
2,34,
2,67,
2,70,
2,115,
3,0,
3,0,
3,3,
3,17,
3,50,
3,70,
3,77,
4,9,
4,9,
5,0,
5,2,
5,9,
5,12,
5,47,
5,57,
5,102,
6,2,
6,3,
6,5,
6,10,
6,90,
6,107,
7,4,
7,17,
8,1,
8,1,
8,4,
8,6,
8,39,
9,0,
9,2,
9,2,
9,6,
9,7,
9,18,
10,0,
10,10,
11,47,
11,108,
11,117,
12,2,
12,3,
12,14,
12,72,
13,2,
13,6,
13,11,
13,14,
13,27,
15,0,
15,2,
16,9,
16,32,
18,0,
18,4,
18,11,
19,0,
19,0,
20,1,
20,8,
20,53,
21,6,
22,23,
22,29,
25,7,
28,7,
29,2,
29,4,
29,11,
30,21,
30,74,
32,3,
33,14,
33,14,
34,3,
36,3,
38,110,
41,0,
43,2,
43,20,
44,1,
44,4,
44,22,
46,54,
49,2,
49,3,
51,0,
53,14,
59,5,
60,19,
61,20,
61,70,
66,4,
67,31,
72,5,
74,75,
80,1,
80,18,
84,43,
86,0,
93,2,
93,97,
96,116,
100,0,
100,3,
101,4,
102,6,
109,48,
114,18,
