0,0,
0,0,
0,1,
0,1,
0,1,
0,3,
0,3,
0,3,
0,5,
0,6,
0,7,
0,8,
0,8,
0,9,
0,11,
0,12,
0,37,
0,59,
0,78,
0,81,
0,83,
1,0,
1,2,
1,4,
1,8,
1,27,
1,36,
1,69,
2,0,
2,0,
2,0,
2,0,
2,1,
2,1,
2,2,
2,4,
2,13,
2,24,
2,40,
2,88,
3,1,
3,3,
3,3,
3,4,
4,0,
4,1,
4,1,
4,9,
4,9,
5,0,
5,2,
5,4,
5,44,
5,44,
6,0,
6,8,
6,10,
6,59,
6,80,
6,100,
7,7,
7,33,
7,40,
8,0,
8,3,
8,8,
8,26,
9,3,
9,9,
10,2,
10,6,
11,28,
12,1,
13,53,
14,20,
14,60,
15,4,
15,18,
16,113,
19,74,
20,0,
20,1,
20,6,
20,7,
20,85,
21,0,
21,4,
21,44,
22,0,
23,1,
23,2,
23,7,
24,0,
24,0,
24,4,
24,19,
25,88,
26,0,
26,5,
27,79,
29,0,
29,1,
29,14,
29,48,
30,12,
30,16,
31,2,
31,41,
31,42,
32,5,
33,0,
34,4,
34,19,
35,11,
36,5,
39,4,
41,1,
43,2,
43,4,
43,55,
44,13,
45,92,
46,3,
46,96,
49,0,
50,1,
56,1,
56,32,
58,6,
58,64,
58,65,
58,113,
68,1,
70,0,
73,6,
75,29,
81,17,
86,0,
86,77,
93,2,
105,2,
113,5,
113,55,
115,5,
