0,49,
0,77,
1,59,
1,60,
2,112,
4,78,
4,79,
5,32,
7,13,
7,28,
9,6,
10,2,
10,36,
11,86,
11,98,
11,116,
12,116,
13,25,
13,92,
14,12,
14,39,
14,86,
16,94,
17,68,
17,103,
18,90,
18,114,
21,1,
21,25,
21,28,
23,42,
25,87,
26,21,
27,59,
27,73,
27,90,
28,56,
30,1,
30,33,
30,108,
33,94,
34,43,
35,34,
35,43,
35,94,
36,9,
36,33,
36,71,
37,94,
38,36,
38,73,
38,115,
39,16,
39,116,
40,8,
40,41,
40,78,
41,31,
42,94,
42,113,
43,8,
43,29,
43,57,
44,48,
45,33,
45,115,
46,22,
46,54,
47,28,
48,5,
48,32,
48,43,
48,52,
52,38,
52,117,
53,80,
53,94,
54,53,
55,15,
56,36,
57,106,
58,99,
59,6,
59,112,
62,88,
63,56,
64,88,
65,1,
66,15,
66,106,
68,67,
69,21,
69,79,
72,26,
73,47,
75,68,
76,17,
77,116,
79,41,
80,89,
80,108,
81,31,
84,91,
85,70,
85,88,
86,84,
87,34,
89,5,
89,117,
91,14,
92,48,
92,49,
94,64,
95,52,
95,105,
96,87,
97,21,
97,65,
97,65,
98,44,
98,88,
100,101,
100,117,
101,107,
102,90,
104,8,
104,43,
104,119,
105,18,
105,53,
106,33,
106,39,
107,105,
111,40,
111,54,
112,74,
113,85,
114,55,
115,33,
117,49,
117,92,
118,11,
119,10,
119,23,
