0,15,
1,67,
2,25,
2,46,
2,60,
2,96,
3,32,
3,73,
3,102,
5,10,
5,10,
6,115,
7,57,
7,83,
7,89,
8,24,
8,49,
8,81,
9,4,
9,100,
12,1,
13,36,
15,100,
16,76,
17,117,
18,4,
19,80,
20,18,
21,33,
21,63,
22,1,
22,113,
23,110,
23,113,
24,1,
24,90,
28,9,
29,112,
30,90,
31,19,
31,38,
31,97,
32,72,
32,77,
34,46,
34,56,
35,36,
35,38,
37,33,
37,108,
38,17,
38,61,
39,114,
40,98,
40,110,
45,109,
47,112,
49,37,
49,100,
50,17,
51,60,
52,112,
53,20,
55,50,
56,90,
57,88,
60,23,
61,21,
61,109,
62,38,
62,52,
62,116,
63,23,
63,107,
64,8,
64,74,
65,84,
65,103,
67,91,
68,59,
68,93,
68,107,
68,108,
70,20,
72,46,
72,58,
74,46,
74,72,
75,29,
78,92,
80,89,
81,52,
81,107,
82,12,
82,43,
82,104,
84,5,
84,71,
85,55,
86,51,
87,78,
88,29,
88,33,
88,69,
88,98,
89,15,
89,15,
89,46,
91,99,
91,100,
94,16,
94,76,
94,114,
96,7,
96,57,
97,90,
97,114,
99,16,
99,19,
101,105,
101,105,
102,16,
102,41,
103,4,
103,92,
103,111,
104,38,
105,1,
105,26,
105,36,
105,74,
106,105,
108,69,
109,59,
112,108,
113,79,
115,15,
116,7,
116,64,
116,90,
117,21,
118,15,
118,60,
119,110,
