0,0,28,
0,1,100,
0,24,47,
0,37,117,
0,38,19,
0,39,20,
0,46,55,
0,53,4,
0,73,7,
0,82,65,
0,87,43,
0,97,113,
0,105,47,
0,115,28,
1,23,113,
1,34,28,
1,54,118,
1,61,54,
1,64,106,
1,66,48,
1,66,94,
1,112,103,
1,119,57,
2,1,108,
2,19,25,
2,19,113,
2,21,79,
2,23,20,
2,24,111,
2,41,33,
2,44,48,
2,51,34,
2,52,59,
2,59,11,
2,61,96,
2,66,36,
2,68,106,
2,70,17,
2,84,36,
2,87,29,
2,87,98,
2,100,91,
2,100,91,
2,105,92,
2,113,36,
2,117,27,
3,2,2,
3,10,68,
3,16,89,
3,19,38,
3,24,114,
3,31,89,
3,41,19,
3,51,65,
3,55,114,
3,77,90,
3,79,88,
3,85,23,
3,85,87,
3,107,112,
3,109,85,
4,9,93,
4,30,25,
4,31,20,
4,31,109,
4,35,58,
4,39,115,
4,47,56,
4,55,85,
4,58,41,
4,59,69,
4,63,54,
4,66,4,
4,73,97,
4,84,14,
4,86,4,
4,101,6,
5,7,107,
5,28,103,
5,38,55,
5,42,10,
5,47,111,
5,55,26,
5,56,48,
5,60,103,
5,62,100,
5,68,40,
5,74,21,
5,74,72,
5,82,89,
5,96,68,
5,117,24,
6,3,17,
6,12,41,
6,37,96,
6,41,84,
6,48,61,
6,52,58,
6,56,59,
6,56,65,
6,60,37,
6,67,58,
6,68,92,
6,73,114,
6,78,24,
6,87,12,
6,101,5,
6,102,90,
6,113,29,
6,116,112,
7,3,110,
7,6,102,
7,9,6,
7,28,6,
7,43,113,
7,44,36,
7,44,70,
7,53,15,
7,53,96,
7,54,69,
7,58,116,
7,64,71,
7,65,54,
7,83,58,
7,85,25,
7,99,27,
7,117,7,
8,0,94,
8,19,82,
8,28,35,
8,32,111,
8,36,117,
8,50,98,
8,55,90,
8,91,27,
8,92,102,
8,96,51,
8,98,64,
9,2,59,
9,4,22,
9,7,115,
9,17,71,
9,21,111,
9,22,65,
9,36,74,
9,39,10,
9,46,113,
9,48,49,
9,59,24,
9,60,19,
9,63,9,
9,68,29,
9,86,23,
9,95,7,
9,108,4,
9,119,28,
10,5,70,
10,7,63,
10,10,15,
10,20,58,
10,23,78,
10,23,90,
10,39,115,
10,52,19,
10,56,11,
10,64,40,
10,84,90,
10,100,102,
10,104,97,
10,117,106,
11,8,116,
11,10,42,
11,17,1,
11,33,110,
11,39,101,
11,51,68,
11,55,23,
11,75,119,
11,103,36,
11,117,26,
12,4,67,
12,5,90,
12,5,114,
12,19,65,
12,29,11,
12,31,113,
12,32,59,
12,43,87,
12,52,10,
12,57,5,
12,70,105,
12,81,33,
12,115,40,
13,0,15,
13,1,111,
13,3,88,
13,5,43,
13,9,73,
13,12,6,
13,22,42,
13,27,15,
13,40,96,
13,50,13,
13,69,67,
13,70,16,
13,86,0,
13,87,19,
13,88,22,
13,90,98,
13,107,40,
14,24,109,
14,27,97,
14,31,26,
14,62,48,
14,67,75,
14,68,71,
14,72,82,
14,73,74,
14,78,21,
14,86,112,
14,96,52,
14,97,36,
14,97,78,
14,101,35,
14,104,49,
14,107,27,
15,0,38,
15,1,76,
15,8,9,
15,24,40,
15,38,8,
15,47,41,
15,50,107,
15,64,102,
15,70,56,
15,70,84,
15,86,10,
15,102,112,
15,110,100,
16,9,0,
16,16,91,
16,18,47,
16,20,42,
16,27,65,
16,30,82,
16,69,41,
16,70,54,
16,70,90,
16,75,23,
16,77,38,
16,79,45,
16,88,61,
16,91,102,
17,6,19,
17,13,31,
17,17,35,
17,33,44,
17,34,23,
17,50,28,
17,67,73,
17,76,21,
17,78,50,
17,82,43,
17,85,94,
17,95,112,
17,96,60,
18,4,58,
18,7,112,
18,19,69,
18,25,117,
18,36,22,
18,39,96,
18,47,5,
18,67,116,
18,70,20,
18,85,109,
18,86,37,
18,103,37,
18,112,82,
18,113,30,
19,30,62,
19,39,104,
19,56,92,
19,58,52,
19,63,86,
19,80,57,
19,84,110,
19,89,113,
19,95,41,
19,104,23,
19,111,42,
19,115,90,
20,1,39,
20,18,69,
20,22,20,
20,22,101,
20,48,16,
20,62,33,
20,64,91,
20,67,90,
20,76,5,
20,78,114,
20,87,40,
20,93,70,
20,93,102,
21,1,43,
21,5,30,
21,18,57,
21,40,47,
21,49,68,
21,66,4,
21,70,77,
21,86,32,
21,86,70,
21,89,68,
21,107,59,
22,5,81,
22,10,34,
22,14,12,
22,49,35,
22,68,117,
22,76,103,
22,81,101,
22,84,46,
22,98,94,
22,105,107,
22,107,42,
22,108,34,
22,114,118,
23,2,93,
23,7,49,
23,11,7,
23,20,18,
23,21,64,
23,50,10,
23,84,42,
23,98,55,
23,99,37,
23,100,16,
23,104,32,
23,104,100,
23,111,51,
23,111,79,
23,117,41,
24,11,4,
24,13,42,
24,37,52,
24,38,28,
24,54,7,
24,56,40,
24,63,59,
24,76,60,
24,78,18,
24,80,16,
24,84,99,
24,90,29,
24,103,116,
24,105,10,
24,118,57,
25,11,13,
25,31,115,
25,39,112,
25,55,30,
25,59,33,
25,60,91,
25,63,81,
25,69,91,
25,75,6,
25,79,49,
25,82,46,
25,83,53,
25,110,73,
26,12,76,
26,12,117,
26,41,12,
26,43,82,
26,56,20,
26,57,24,
26,62,101,
26,105,50,
26,107,18,
26,111,65,
26,114,117,
27,2,55,
27,19,37,
27,20,73,
27,24,111,
27,25,119,
27,26,67,
27,33,33,
27,35,93,
27,43,14,
27,45,5,
27,53,79,
27,65,0,
27,67,27,
27,70,43,
27,83,13,
27,88,14,
27,92,36,
27,96,33,
27,100,110,
28,3,55,
28,4,48,
28,17,17,
28,24,10,
28,25,40,
28,39,62,
28,43,113,
28,51,72,
28,54,1,
28,72,9,
28,77,45,
28,77,115,
28,79,44,
28,82,32,
28,88,54,
28,95,3,
28,98,59,
29,4,119,
29,47,36,
29,50,103,
29,52,46,
29,55,77,
29,65,25,
29,65,92,
29,77,103,
29,84,25,
29,92,56,
29,96,52,
29,96,77,
30,14,35,
30,23,40,
30,36,34,
30,43,32,
30,47,102,
30,48,79,
30,71,102,
30,76,119,
30,78,73,
30,80,98,
30,85,28,
30,87,115,
30,99,35,
30,99,87,
30,111,89,
31,3,45,
31,5,111,
31,8,32,
31,18,105,
31,22,28,
31,23,88,
31,39,71,
31,47,58,
31,62,18,
31,64,95,
31,68,71,
31,73,112,
31,99,101,
31,102,32,
31,106,45,
31,111,84,
31,118,96,
31,118,103,
32,0,88,
32,53,113,
32,65,7,
32,66,4,
32,66,68,
32,87,32,
32,97,93,
32,100,65,
32,102,36,
32,105,60,
32,106,79,
32,107,71,
32,114,42,
32,114,102,
32,117,17,
33,10,44,
33,10,56,
33,41,113,
33,47,15,
33,55,21,
33,61,105,
33,68,18,
33,70,55,
33,72,92,
33,91,84,
33,93,93,
33,96,50,
33,106,87,
33,110,115,
33,113,76,
34,2,94,
34,7,67,
34,18,88,
34,18,89,
34,67,3,
34,70,107,
34,85,54,
34,102,77,
34,107,31,
35,6,60,
35,11,47,
35,14,68,
35,15,4,
35,18,82,
35,21,55,
35,26,99,
35,36,17,
35,38,78,
35,42,72,
35,53,11,
35,62,34,
35,88,62,
35,98,57,
35,116,40,
36,3,111,
36,5,5,
36,27,66,
36,37,86,
36,63,73,
36,73,43,
36,75,61,
36,75,81,
36,76,36,
36,94,89,
36,96,111,
36,102,70,
36,112,0,
37,7,89,
37,18,23,
37,28,116,
37,30,47,
37,52,7,
37,56,67,
37,61,57,
37,80,8,
37,86,25,
37,93,100,
38,16,45,
38,21,79,
38,25,99,
38,32,14,
38,34,53,
38,39,56,
38,48,97,
38,64,108,
38,70,72,
38,75,16,
38,75,83,
38,86,101,
38,93,92,
38,104,49,
38,116,54,
39,4,89,
39,19,54,
39,26,42,
39,28,48,
39,29,10,
39,34,78,
39,64,9,
39,69,21,
39,69,40,
39,69,90,
39,77,13,
39,77,97,
39,91,85,
39,95,44,
39,97,42,
39,97,79,
39,100,87,
39,103,65,
39,112,16,
39,118,36,
39,119,99,
40,8,87,
40,12,11,
40,35,31,
40,38,58,
40,52,50,
40,56,0,
40,56,71,
40,62,57,
40,81,31,
40,83,81,
40,89,14,
40,90,11,
40,93,29,
40,94,111,
40,100,88,
40,103,57,
40,115,106,
41,11,96,
41,27,35,
41,29,12,
41,29,42,
41,44,98,
41,50,51,
41,56,46,
41,56,118,
41,64,45,
41,85,112,
41,101,108,
41,102,21,
41,111,41,
41,119,68,
42,7,47,
42,13,114,
42,30,10,
42,34,34,
42,40,82,
42,41,105,
42,43,115,
42,48,65,
42,51,73,
42,59,20,
42,64,77,
42,71,74,
42,80,63,
42,88,99,
42,93,16,
42,94,44,
42,105,11,
42,109,46,
42,112,84,
42,118,110,
43,9,78,
43,13,100,
43,13,107,
43,22,76,
43,31,85,
43,33,94,
43,36,29,
43,37,49,
43,76,17,
43,80,58,
43,84,18,
43,90,20,
43,90,88,
43,91,12,
43,91,107,
43,93,43,
43,97,110,
43,106,50,
43,108,101,
44,2,24,
44,4,40,
44,11,50,
44,19,67,
44,23,44,
44,25,64,
44,38,68,
44,41,41,
44,54,54,
44,54,118,
44,71,37,
44,75,49,
44,85,59,
44,107,74,
44,113,66,
44,115,21,
44,116,64,
44,117,15,
45,0,90,
45,19,91,
45,31,57,
45,32,18,
45,32,105,
45,47,71,
45,61,18,
45,88,102,
45,91,117,
45,117,58,
46,3,5,
46,17,93,
46,33,103,
46,34,119,
46,42,28,
46,48,62,
46,66,36,
46,74,86,
46,86,57,
46,90,102,
46,92,116,
46,99,80,
46,105,68,
46,106,67,
46,107,83,
46,108,79,
47,20,6,
47,38,119,
47,50,37,
47,51,12,
47,51,42,
47,59,37,
47,60,101,
47,67,58,
47,74,28,
47,81,10,
47,83,31,
47,84,107,
47,86,49,
47,88,21,
47,96,13,
47,104,15,
47,115,89,
48,0,101,
48,5,71,
48,18,36,
48,26,29,
48,48,3,
48,81,41,
48,86,82,
48,88,99,
49,14,83,
49,22,109,
49,33,86,
49,47,118,
49,61,105,
49,66,43,
49,73,50,
49,97,67,
49,104,30,
49,110,41,
49,112,23,
49,117,25,
50,13,37,
50,33,87,
50,47,31,
50,58,9,
50,64,119,
50,75,1,
50,95,87,
50,105,3,
50,112,113,
50,117,32,
51,2,62,
51,4,32,
51,17,95,
51,19,117,
51,33,110,
51,34,85,
51,40,105,
51,50,88,
51,67,67,
51,75,13,
51,100,7,
51,101,13,
51,105,89,
51,107,72,
51,112,10,
51,112,104,
52,12,86,
52,20,65,
52,29,66,
52,38,102,
52,40,111,
52,51,93,
52,53,106,
52,56,82,
52,57,113,
52,68,44,
52,75,98,
52,85,11,
52,109,85,
52,111,35,
52,115,113,
53,8,119,
53,19,87,
53,21,91,
53,23,72,
53,24,16,
53,34,102,
53,36,66,
53,44,96,
53,54,68,
53,55,42,
53,59,5,
53,59,14,
53,63,16,
53,72,30,
53,76,24,
53,77,23,
53,83,17,
53,85,87,
53,90,115,
53,106,44,
53,114,30,
53,116,0,
53,119,73,
54,18,22,
54,19,72,
54,44,37,
54,45,91,
54,50,31,
54,51,70,
54,56,72,
54,66,114,
54,72,80,
54,75,107,
54,77,20,
54,104,114,
54,113,39,
55,4,62,
55,5,33,
55,14,38,
55,30,41,
55,33,67,
55,37,87,
55,47,42,
55,48,62,
55,49,7,
55,52,32,
55,56,21,
55,64,55,
55,64,90,
55,78,80,
55,81,109,
55,90,68,
56,0,36,
56,4,63,
56,14,6,
56,38,101,
56,42,10,
56,44,82,
56,51,118,
56,52,78,
56,73,65,
56,82,0,
56,82,39,
56,98,5,
56,98,77,
57,3,39,
57,13,31,
57,18,56,
57,43,109,
57,54,24,
57,63,74,
57,65,2,
57,75,95,
57,79,114,
57,80,3,
57,91,99,
57,93,18,
57,98,66,
57,98,112,
57,107,116,
57,108,94,
58,2,63,
58,4,22,
58,8,119,
58,13,103,
58,20,73,
58,23,52,
58,25,37,
58,29,47,
58,39,73,
58,50,105,
58,53,66,
58,62,11,
58,84,6,
58,98,112,
58,101,3,
58,102,89,
58,112,99,
58,113,115,
59,5,65,
59,9,107,
59,12,108,
59,63,79,
59,70,32,
59,88,95,
59,99,101,
59,100,72,
