0,145,
0,174,
1,52,
1,126,
1,175,
2,180,
3,58,
3,146,
4,97,
4,120,
4,145,
4,159,
5,30,
5,98,
5,153,
5,175,
5,175,
6,22,
8,48,
8,148,
9,27,
9,119,
10,63,
10,150,
11,40,
11,125,
12,169,
13,40,
15,53,
15,108,
15,187,
16,89,
17,175,
18,108,
18,161,
18,161,
19,63,
20,76,
21,25,
21,74,
21,195,
22,56,
23,2,
23,108,
25,160,
25,170,
26,50,
27,26,
27,145,
28,16,
28,35,
28,79,
28,93,
28,150,
29,29,
29,51,
29,52,
29,55,
29,59,
30,45,
31,74,
32,63,
33,44,
33,133,
35,25,
35,97,
35,162,
36,175,
37,6,
37,14,
37,64,
37,71,
37,99,
37,129,
38,18,
38,60,
38,127,
38,153,
39,86,
39,133,
40,75,
40,165,
40,190,
41,36,
42,53,
42,79,
42,80,
42,86,
43,102,
44,47,
44,118,
44,133,
44,139,
44,197,
46,28,
46,133,
47,83,
47,90,
47,145,
47,182,
48,7,
49,150,
50,3,
50,8,
50,125,
51,163,
52,94,
53,53,
53,86,
53,160,
54,65,
54,167,
55,79,
55,186,
56,91,
56,91,
57,6,
59,31,
59,55,
59,124,
59,151,
59,191,
60,21,
60,31,
60,61,
60,95,
60,102,
60,124,
62,118,
63,61,
63,114,
64,38,
64,121,
64,142,
64,158,
65,193,
66,116,
66,116,
66,156,
68,22,
69,48,
69,65,
70,6,
70,57,
70,83,
70,143,
70,147,
71,182,
72,112,
72,164,
73,94,
74,22,
74,101,
75,7,
75,91,
76,70,
76,129,
76,144,
76,156,
76,178,
77,143,
78,37,
79,156,
79,183,
80,58,
80,106,
80,117,
81,25,
81,162,
83,39,
86,132,
86,161,
87,69,
87,142,
88,144,
89,130,
89,134,
89,135,
90,53,
90,129,
91,34,
91,109,
92,11,
92,76,
92,114,
92,158,
93,6,
93,28,
93,173,
94,102,
94,120,
95,70,
95,122,
96,141,
97,45,
97,60,
97,119,
97,159,
98,33,
99,7,
99,182,
100,23,
100,99,
100,177,
100,180,
101,71,
101,145,
102,44,
103,64,
104,171,
105,57,
105,135,
106,48,
106,84,
106,198,
107,86,
107,134,
110,30,
110,33,
111,48,
111,101,
112,20,
114,3,
114,24,
114,48,
114,75,
115,84,
115,161,
116,96,
116,99,
117,157,
118,26,
118,114,
118,141,
118,170,
119,146,
120,50,
120,59,
121,89,
121,145,
121,158,
122,23,
122,33,
122,89,
122,93,
123,123,
123,125,
123,159,
124,38,
125,63,
126,79,
126,195,
127,6,
127,61,
128,30,
129,69,
129,74,
130,43,
130,97,
130,142,
130,149,
130,169,
131,3,
131,78,
131,81,
131,100,
131,149,
131,162,
132,8,
132,136,
132,140,
133,20,
133,105,
133,143,
134,69,
134,168,
136,43,
136,47,
136,82,
137,56,
137,105,
139,78,
139,142,
140,24,
142,33,
142,117,
142,181,
143,22,
143,191,
144,96,
145,43,
145,195,
146,3,
146,177,
147,80,
147,135,
147,146,
148,12,
148,103,
148,141,
148,160,
149,28,
149,72,
150,12,
151,55,
152,125,
152,140,
152,161,
153,81,
153,146,
154,84,
155,99,
156,10,
156,69,
157,118,
157,161,
158,90,
158,103,
159,20,
159,36,
159,62,
160,119,
160,142,
160,178,
161,34,
162,15,
162,103,
162,106,
162,137,
162,172,
162,194,
163,38,
163,38,
164,149,
165,62,
165,160,
166,24,
166,139,
166,150,
167,78,
167,91,
167,198,
169,52,
169,144,
170,130,
170,156,
172,120,
172,137,
172,139,
172,195,
173,44,
173,47,
174,126,
174,165,
175,113,
175,187,
176,83,
177,34,
177,61,
178,21,
178,39,
178,52,
178,157,
178,171,
179,34,
180,196,
181,28,
181,135,
182,13,
182,85,
182,107,
182,119,
183,112,
184,28,
185,148,
186,91,
186,154,
186,175,
187,67,
188,109,
188,131,
188,155,
189,25,
190,110,
190,178,
191,21,
191,168,
191,192,
192,121,
193,130,
193,148,
194,122,
194,141,
194,177,
196,64,
197,106,
198,69,
198,153,
198,192,
199,19,
