0,3,100,
0,11,179,
0,14,76,
0,20,145,
0,23,125,
0,38,171,
0,40,103,
0,56,107,
0,57,50,
0,67,197,
0,81,93,
0,91,73,
0,99,182,
0,106,70,
0,110,69,
0,111,51,
0,114,87,
0,125,57,
0,131,63,
0,134,22,
0,136,134,
0,138,75,
0,142,72,
0,148,134,
0,150,81,
0,166,33,
0,168,7,
0,168,115,
0,169,173,
0,173,72,
0,174,7,
0,180,16,
0,182,192,
0,187,36,
0,187,52,
0,195,131,
0,199,181,
1,13,93,
1,34,143,
1,52,56,
1,55,7,
1,55,56,
1,56,111,
1,65,114,
1,69,142,
1,75,64,
1,79,16,
1,84,137,
1,92,86,
1,94,137,
1,99,61,
1,109,10,
1,116,110,
1,119,188,
1,120,12,
1,120,146,
1,122,178,
1,123,153,
1,125,182,
1,127,127,
1,127,129,
1,147,72,
1,154,154,
1,158,177,
1,164,25,
1,172,61,
1,176,64,
1,176,109,
1,178,5,
1,189,71,
2,0,178,
2,8,104,
2,14,15,
2,18,27,
2,26,170,
2,35,92,
2,36,151,
2,39,116,
2,43,145,
2,54,87,
2,54,116,
2,55,108,
2,56,21,
2,58,81,
2,58,172,
2,59,34,
2,64,127,
2,68,27,
2,77,107,
2,79,115,
2,81,82,
2,100,195,
2,105,123,
2,106,187,
2,107,18,
2,109,82,
2,110,197,
2,111,71,
2,111,84,
2,116,0,
2,116,79,
2,123,161,
2,127,172,
2,128,44,
2,137,115,
2,140,78,
2,151,44,
2,151,175,
2,153,82,
2,167,24,
2,168,182,
2,172,72,
2,174,130,
2,176,61,
2,183,32,
2,187,172,
2,189,71,
2,191,78,
2,191,126,
2,192,177,
2,197,8,
3,6,121,
3,6,195,
3,7,54,
3,13,43,
3,15,0,
3,18,5,
3,30,78,
3,40,81,
3,55,0,
3,57,36,
3,62,69,
3,62,151,
3,64,138,
3,75,152,
3,79,96,
3,87,4,
3,89,73,
3,89,75,
3,90,157,
3,92,166,
3,96,156,
3,109,173,
3,116,17,
3,117,142,
3,127,52,
3,127,103,
3,132,191,
3,146,30,
3,158,197,
3,161,1,
3,164,181,
3,165,91,
3,172,155,
3,173,138,
3,174,82,
3,175,176,
3,177,118,
3,186,46,
3,187,26,
3,189,68,
3,195,140,
3,199,6,
4,4,137,
4,11,106,
4,15,128,
4,15,198,
4,26,9,
4,29,20,
4,31,162,
4,31,185,
4,35,68,
4,42,82,
4,45,54,
4,45,184,
4,47,93,
4,47,199,
4,50,88,
4,52,88,
4,53,48,
4,54,137,
4,63,189,
4,69,85,
4,73,199,
4,78,152,
4,87,172,
4,89,58,
4,97,135,
4,98,32,
4,100,121,
4,103,25,
4,104,41,
4,104,166,
4,113,25,
4,119,51,
4,128,44,
4,131,29,
4,134,129,
4,136,182,
4,139,153,
4,140,61,
4,141,189,
4,144,53,
4,146,112,
4,149,185,
4,152,1,
4,159,114,
4,172,170,
4,178,178,
4,182,63,
4,187,110,
4,189,8,
4,196,147,
5,5,58,
5,7,56,
5,9,41,
5,17,1,
5,24,38,
5,29,30,
5,36,4,
5,38,175,
5,42,94,
5,44,191,
5,45,103,
5,46,1,
5,50,23,
5,52,182,
5,56,144,
5,58,99,
5,62,126,
5,70,31,
5,74,161,
5,75,197,
5,80,108,
5,89,39,
5,93,37,
5,98,120,
5,107,26,
5,120,19,
5,142,42,
5,142,92,
5,160,104,
5,162,131,
5,180,138,
5,186,177,
5,187,156,
5,193,39,
6,18,103,
6,25,115,
6,42,177,
6,43,138,
6,53,26,
6,56,66,
6,58,152,
6,62,64,
6,65,139,
6,66,82,
6,79,70,
6,83,74,
6,90,149,
6,102,105,
6,106,188,
6,112,141,
6,116,92,
6,124,198,
6,128,53,
6,129,179,
6,130,32,
6,132,193,
6,133,94,
6,133,119,
6,137,80,
6,146,7,
6,146,75,
6,163,15,
6,165,38,
6,165,69,
6,166,128,
6,170,62,
6,172,188,
6,182,126,
6,183,23,
6,192,187,
6,194,32,
7,1,131,
7,1,161,
7,12,182,
7,49,180,
7,54,191,
7,58,10,
7,62,186,
7,77,70,
7,80,121,
7,81,111,
7,88,174,
7,95,140,
7,96,71,
7,98,21,
7,109,32,
7,109,56,
7,115,168,
7,116,30,
7,121,131,
7,130,60,
7,134,50,
7,138,164,
7,141,13,
7,146,58,
7,150,150,
7,151,88,
7,161,18,
7,163,187,
7,170,34,
7,171,181,
7,186,3,
7,195,41,
8,17,77,
8,23,22,
8,35,106,
8,41,19,
8,42,116,
8,48,140,
8,56,14,
8,57,32,
8,61,10,
8,67,73,
8,72,137,
8,76,158,
8,82,61,
8,85,6,
8,89,34,
8,92,141,
8,96,180,
8,97,124,
8,105,168,
8,109,85,
8,116,151,
8,119,195,
8,123,65,
8,128,160,
8,131,11,
8,136,180,
8,147,143,
8,148,193,
8,149,164,
8,151,189,
8,154,71,
8,157,169,
8,158,132,
8,159,161,
8,162,191,
8,164,8,
8,171,110,
8,172,3,
8,173,69,
8,182,71,
8,183,140,
8,185,168,
9,1,47,
9,11,11,
9,11,30,
9,11,74,
9,15,53,
9,15,170,
9,16,34,
9,17,128,
9,24,92,
9,24,181,
9,38,22,
9,42,19,
9,49,41,
9,49,172,
9,51,106,
9,63,17,
9,72,171,
9,75,131,
9,79,89,
9,86,132,
9,89,194,
9,91,109,
9,93,97,
9,95,83,
9,99,34,
9,113,188,
9,153,114,
9,156,60,
9,168,158,
9,174,192,
9,177,81,
9,184,48,
9,185,5,
9,186,120,
9,187,76,
9,191,2,
9,199,153,
10,0,95,
10,15,52,
10,18,154,
10,22,76,
10,27,24,
10,28,120,
10,28,147,
10,32,151,
10,34,11,
10,38,128,
10,45,41,
10,46,83,
10,49,0,
10,52,126,
10,59,193,
10,66,177,
10,73,116,
10,80,36,
10,81,72,
10,85,25,
10,87,187,
10,88,170,
10,89,138,
10,103,172,
10,113,99,
10,116,139,
10,117,109,
10,130,129,
10,133,37,
10,135,140,
10,139,42,
10,143,112,
10,145,128,
10,150,164,
10,168,57,
10,183,34,
10,184,78,
10,185,77,
10,187,21,
10,191,92,
10,192,180,
10,194,36,
10,195,9,
10,197,166,
11,7,78,
11,9,61,
11,11,140,
11,15,63,
11,22,23,
11,22,197,
11,26,178,
11,44,60,
11,44,141,
11,55,166,
11,56,67,
11,61,163,
11,62,194,
11,63,126,
11,67,182,
11,75,125,
11,80,6,
11,80,199,
11,88,51,
11,88,75,
11,92,43,
11,94,194,
11,95,147,
11,114,79,
11,123,87,
11,123,199,
11,124,120,
11,130,82,
11,137,156,
11,141,175,
11,146,18,
11,149,71,
11,149,127,
11,153,60,
11,157,53,
11,158,107,
11,158,182,
11,160,48,
11,161,130,
11,162,164,
11,165,146,
11,172,13,
11,181,17,
11,184,148,
11,193,82,
12,9,82,
12,16,170,
12,19,148,
12,32,114,
12,33,30,
12,38,115,
12,43,18,
12,48,151,
12,68,172,
12,70,35,
12,76,66,
12,82,140,
12,84,42,
12,90,155,
12,91,199,
12,101,22,
12,108,45,
12,111,68,
12,117,138,
12,124,106,
12,130,116,
12,130,147,
12,133,29,
12,141,51,
12,144,17,
12,150,76,
12,161,154,
12,168,163,
12,170,15,
12,173,98,
12,174,49,
12,184,26,
12,185,145,
12,187,26,
12,196,189,
13,0,199,
13,1,33,
13,10,35,
13,18,64,
13,22,112,
13,23,159,
13,28,188,
13,31,110,
13,31,120,
13,33,107,
13,37,175,
13,39,153,
13,41,130,
13,43,51,
13,47,91,
13,49,88,
13,52,191,
13,63,118,
13,80,58,
13,90,188,
13,108,39,
13,108,103,
13,114,52,
13,115,27,
13,132,3,
13,136,101,
13,139,65,
13,140,174,
13,143,182,
13,147,18,
13,148,138,
13,149,140,
13,150,76,
13,151,161,
13,153,22,
13,155,98,
13,163,147,
13,172,36,
13,172,188,
13,173,120,
13,175,76,
13,176,156,
13,178,65,
13,183,79,
13,190,0,
13,190,172,
13,196,31,
13,198,3,
14,0,148,
14,2,82,
14,3,15,
14,14,63,
14,15,13,
14,15,113,
14,16,196,
14,25,25,
14,32,94,
14,37,192,
14,44,100,
14,45,25,
14,49,138,
14,51,138,
14,65,51,
14,73,80,
14,75,137,
14,75,148,
14,80,54,
14,82,45,
14,84,44,
14,92,87,
14,94,113,
14,101,9,
14,101,108,
14,102,45,
14,107,66,
14,117,173,
14,128,93,
14,129,185,
14,131,101,
14,138,40,
