0,56,
2,132,
2,173,
2,196,
3,27,
3,123,
4,39,
4,73,
5,42,
5,186,
6,62,
6,80,
6,109,
7,14,
7,161,
8,20,
8,67,
9,77,
10,116,
11,32,
11,61,
11,143,
13,45,
13,193,
14,75,
15,44,
15,92,
16,59,
17,16,
17,73,
17,84,
17,130,
17,133,
17,155,
17,191,
18,103,
19,133,
20,56,
20,90,
21,59,
21,119,
22,59,
22,134,
22,199,
23,1,
23,18,
23,195,
24,39,
25,176,
25,183,
26,32,
26,71,
26,85,
27,95,
28,3,
28,141,
28,158,
28,183,
29,22,
29,140,
29,178,
30,88,
30,169,
31,95,
32,116,
34,17,
34,129,
34,144,
35,7,
35,183,
37,1,
37,9,
37,54,
37,102,
38,33,
40,36,
40,66,
41,46,
41,132,
41,166,
43,90,
43,104,
44,96,
45,20,
46,44,
46,100,
47,66,
47,172,
48,18,
48,134,
49,46,
49,113,
49,172,
49,193,
50,166,
50,188,
51,67,
53,49,
53,73,
53,116,
56,18,
56,37,
56,70,
56,125,
56,154,
57,112,
58,41,
58,99,
58,110,
59,4,
59,60,
59,83,
61,36,
61,59,
62,156,
63,5,
63,132,
63,198,
64,148,
65,180,
65,191,
66,84,
67,62,
67,77,
67,147,
68,129,
69,25,
69,75,
69,117,
69,123,
69,162,
70,58,
70,96,
71,142,
71,166,
72,109,
73,57,
73,68,
73,142,
73,153,
73,186,
75,3,
78,20,
78,20,
78,71,
78,72,
78,160,
78,166,
79,10,
80,122,
81,20,
81,78,
81,164,
82,140,
82,196,
83,40,
84,142,
85,34,
85,178,
85,194,
86,29,
86,141,
86,158,
87,195,
88,8,
88,14,
88,22,
88,64,
89,14,
89,70,
89,138,
90,4,
91,32,
91,42,
92,145,
92,196,
92,197,
93,0,
93,7,
93,88,
93,166,
94,36,
95,44,
95,61,
95,133,
97,32,
97,144,
98,131,
99,62,
99,96,
99,154,
101,15,
101,122,
101,145,
101,171,
101,172,
102,67,
102,93,
102,173,
103,11,
103,157,
103,167,
103,174,
104,176,
104,191,
104,194,
105,11,
105,23,
105,37,
105,41,
105,170,
106,121,
107,7,
107,37,
107,184,
107,198,
108,59,
108,124,
108,145,
109,112,
110,1,
110,31,
110,108,
111,175,
112,18,
112,66,
112,86,
112,170,
113,29,
113,38,
113,57,
113,113,
114,137,
114,147,
114,183,
115,27,
115,72,
115,189,
116,14,
116,104,
116,150,
117,164,
119,21,
119,40,
119,57,
119,100,
120,77,
120,135,
121,147,
121,166,
122,50,
122,140,
123,197,
124,156,
124,157,
124,172,
125,22,
125,114,
125,189,
126,9,
126,141,
127,35,
127,74,
127,100,
127,141,
127,186,
128,42,
129,30,
130,6,
130,28,
130,64,
130,116,
131,37,
131,111,
132,26,
132,71,
132,165,
133,146,
133,170,
133,173,
134,36,
134,134,
135,153,
136,184,
138,27,
138,193,
138,195,
139,126,
140,25,
140,45,
140,80,
140,127,
140,193,
141,70,
141,106,
141,129,
142,43,
142,128,
143,104,
143,124,
144,79,
146,27,
146,60,
146,77,
147,23,
147,120,
148,103,
149,116,
149,159,
150,57,
151,19,
151,46,
152,168,
153,154,
154,62,
155,187,
156,30,
156,132,
156,170,
157,120,
158,49,
158,111,
158,123,
158,162,
159,48,
162,35,
162,104,
162,160,
162,195,
163,98,
163,161,
164,64,
165,166,
166,12,
167,3,
168,32,
168,35,
168,64,
169,107,
169,193,
170,118,
170,145,
171,66,
172,21,
173,24,
173,49,
173,97,
173,144,
173,184,
173,187,
174,17,
174,36,
174,54,
176,46,
176,47,
178,41,
178,130,
178,192,
180,12,
180,26,
181,5,
182,40,
182,87,
183,177,
184,71,
184,76,
184,80,
185,9,
186,21,
187,173,
188,33,
188,51,
189,9,
189,37,
189,139,
190,12,
190,106,
191,53,
191,101,
191,142,
191,143,
192,137,
193,87,
194,99,
195,2,
195,98,
195,100,
195,106,
195,126,
195,140,
196,22,
196,45,
196,86,
197,88,
197,154,
197,187,
199,66,
199,150,
199,151,
199,166,
