0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,1,
0,0,2,
0,0,2,
0,0,2,
0,0,2,
0,0,2,
0,0,2,
0,0,3,
0,0,3,
0,0,3,
0,0,4,
0,0,5,
0,0,5,
0,0,7,
0,0,7,
0,0,9,
0,0,9,
0,0,9,
0,0,9,
0,0,12,
0,0,14,
0,0,14,
0,0,14,
0,0,15,
0,0,17,
0,0,18,
0,0,18,
0,0,20,
0,0,20,
0,0,22,
0,0,23,
0,0,28,
0,0,31,
0,0,33,
0,0,36,
0,0,36,
0,0,47,
0,0,53,
0,0,62,
0,0,91,
0,0,95,
0,0,98,
0,0,99,
0,0,109,
0,0,120,
0,1,0,
0,1,0,
0,1,0,
0,1,0,
0,1,0,
0,1,1,
0,1,1,
0,1,2,
0,1,2,
0,1,3,
0,1,3,
0,1,3,
0,1,3,
0,1,3,
0,1,5,
0,1,6,
0,1,7,
0,1,9,
0,1,22,
0,1,23,
0,1,27,
0,1,27,
0,1,31,
0,1,35,
0,1,39,
0,1,61,
0,1,63,
0,1,93,
0,1,125,
0,1,128,
0,2,0,
0,2,1,
0,2,1,
0,2,2,
0,2,2,
0,2,3,
0,2,12,
0,2,16,
0,2,27,
0,2,30,
0,2,31,
0,2,40,
0,2,60,
0,2,93,
0,2,107,
0,2,109,
0,3,1,
0,3,1,
0,3,2,
0,3,3,
0,3,4,
0,3,5,
0,3,20,
0,3,26,
0,3,52,
0,3,57,
0,3,90,
0,3,129,
0,3,130,
0,3,138,
0,3,139,
0,4,1,
0,4,1,
0,4,3,
0,4,3,
0,4,3,
0,4,4,
0,4,9,
0,4,10,
0,4,10,
0,4,16,
0,4,18,
0,4,40,
0,4,51,
0,4,120,
0,4,138,
0,5,0,
0,5,0,
0,5,1,
0,5,2,
0,5,5,
0,5,21,
0,5,22,
0,5,52,
0,5,74,
0,6,0,
0,6,0,
0,6,0,
0,6,0,
0,6,1,
0,6,4,
0,6,5,
0,6,5,
0,6,7,
0,6,9,
0,6,12,
0,6,18,
0,6,36,
0,6,45,
0,7,0,
