0,0,
0,0,
0,0,
0,0,
0,0,
0,1,
0,2,
0,4,
0,4,
0,5,
0,6,
0,7,
0,7,
0,8,
0,9,
0,13,
0,14,
0,18,
0,18,
0,26,
0,29,
0,29,
0,36,
0,46,
0,48,
0,53,
0,60,
0,62,
0,62,
0,86,
0,99,
0,100,
0,123,
0,133,
1,0,
1,0,
1,0,
1,0,
1,1,
1,2,
1,2,
1,3,
1,3,
1,4,
1,6,
1,12,
1,17,
1,25,
1,28,
1,38,
1,53,
1,70,
1,98,
1,101,
1,114,
2,1,
2,1,
2,2,
2,6,
2,11,
2,15,
2,20,
2,69,
2,96,
2,129,
3,10,
3,15,
3,33,
3,54,
3,60,
3,62,
3,92,
4,1,
4,1,
4,6,
4,8,
4,19,
4,24,
4,25,
4,54,
4,69,
4,92,
4,97,
4,106,
5,0,
5,3,
6,0,
6,15,
6,32,
6,50,
6,52,
6,98,
6,113,
6,125,
7,2,
7,7,
7,11,
8,20,
8,48,
9,1,
9,3,
9,4,
9,82,
10,0,
10,1,
10,2,
10,2,
10,4,
10,75,
11,0,
11,2,
11,68,
12,0,
12,25,
12,84,
13,1,
13,3,
13,21,
13,38,
14,0,
16,9,
16,20,
17,0,
17,16,
17,30,
17,76,
18,0,
18,1,
18,14,
19,0,
19,2,
19,25,
19,54,
20,5,
20,14,
20,18,
21,0,
22,0,
23,1,
23,2,
24,0,
25,8,
27,4,
29,1,
30,0,
30,7,
32,0,
32,18,
33,1,
38,7,
38,66,
43,31,
44,15,
44,138,
45,13,
45,106,
46,131,
48,12,
52,1,
52,13,
52,76,
58,21,
60,0,
61,3,
62,100,
64,103,
67,0,
67,28,
69,18,
69,75,
74,1,
75,1,
75,7,
76,15,
77,113,
82,1,
83,17,
84,8,
87,0,
92,17,
93,3,
94,90,
95,27,
96,89,
100,34,
104,45,
107,2,
112,2,
117,19,
117,38,
123,113,
126,4,
131,15,
132,1,
133,2,
138,0,
