0,2,
0,56,
3,24,
4,62,
5,60,
6,44,
6,93,
7,5,
8,27,
9,40,
10,23,
10,65,
10,70,
11,26,
14,54,
16,25,
18,7,
18,70,
18,73,
19,7,
19,21,
19,38,
22,48,
22,71,
23,14,
24,5,
24,16,
26,52,
27,83,
27,86,
28,27,
30,47,
31,0,
31,22,
32,4,
32,31,
33,45,
34,13,
34,71,
35,13,
35,87,
36,68,
37,94,
38,52,
40,24,
42,37,
44,48,
45,1,
45,6,
47,28,
47,56,
50,43,
50,95,
52,28,
52,65,
53,77,
58,16,
65,1,
65,63,
65,89,
66,17,
66,66,
66,89,
67,16,
67,32,
67,74,
68,62,
69,10,
69,24,
69,38,
71,93,
73,14,
73,99,
75,79,
77,11,
77,19,
77,66,
78,63,
78,90,
79,1,
79,45,
79,65,
80,30,
80,48,
82,18,
82,47,
83,13,
84,32,
86,26,
88,2,
88,18,
90,28,
90,92,
91,91,
92,62,
93,0,
93,8,
93,12,
94,53,
94,77,
