0,176,
1,7,
1,53,
1,136,
1,142,
2,71,
3,107,
3,134,
4,16,
4,130,
4,138,
5,15,
5,134,
7,16,
7,96,
7,177,
8,143,
9,44,
9,54,
9,160,
10,8,
10,76,
11,176,
12,52,
12,60,
12,84,
12,124,
13,34,
13,68,
14,2,
14,9,
14,172,
15,34,
15,34,
15,42,
15,144,
16,27,
16,71,
17,23,
20,3,
20,61,
20,123,
21,15,
21,35,
23,168,
26,20,
26,23,
27,29,
27,123,
27,133,
27,134,
28,27,
28,175,
30,81,
30,97,
30,151,
30,159,
30,163,
30,165,
31,48,
32,42,
32,164,
33,53,
33,139,
34,126,
35,3,
35,49,
35,147,
37,0,
37,123,
38,5,
38,85,
38,135,
40,33,
42,28,
42,32,
42,57,
42,59,
42,123,
43,113,
44,74,
46,34,
46,42,
47,64,
47,172,
48,76,
48,125,
48,146,
49,33,
49,45,
51,115,
51,135,
51,139,
52,112,
53,60,
53,93,
54,43,
55,103,
56,76,
56,121,
56,149,
57,0,
58,21,
58,77,
59,98,
59,170,
60,97,
61,18,
62,46,
62,50,
62,119,
63,43,
63,152,
64,0,
64,12,
65,48,
65,93,
65,105,
65,177,
66,65,
67,75,
67,127,
67,154,
68,156,
68,156,
69,64,
69,138,
70,59,
70,145,
71,120,
72,66,
72,120,
73,89,
73,179,
74,83,
75,17,
75,165,
76,25,
76,175,
77,130,
78,64,
78,133,
78,162,
78,174,
79,116,
80,32,
80,127,
80,144,
81,76,
81,102,
81,116,
81,161,
82,131,
82,141,
83,162,
83,177,
84,154,
85,63,
85,151,
86,28,
86,53,
86,115,
87,131,
88,72,
88,131,
89,144,
89,171,
90,49,
92,65,
92,136,
92,147,
93,13,
93,63,
93,104,
93,152,
94,13,
95,106,
96,99,
96,172,
98,18,
98,52,
101,99,
102,11,
102,36,
102,51,
102,161,
103,44,
103,150,
103,161,
104,49,
104,60,
104,78,
105,155,
105,157,
106,26,
106,58,
106,123,
106,138,
107,22,
107,165,
108,73,
109,9,
109,102,
109,121,
110,107,
110,132,
110,178,
111,79,
113,18,
114,12,
114,137,
115,44,
115,166,
116,15,
118,1,
119,3,
119,144,
119,146,
120,26,
120,48,
120,97,
120,141,
122,3,
122,75,
124,23,
124,40,
124,80,
125,104,
126,140,
128,107,
128,116,
128,135,
128,136,
128,174,
129,54,
129,99,
129,144,
129,160,
129,171,
130,117,
130,125,
130,127,
130,131,
131,117,
131,171,
132,72,
132,110,
132,168,
134,7,
135,5,
135,18,
135,18,
135,95,
138,53,
139,98,
140,39,
140,156,
141,27,
142,6,
142,117,
143,27,
143,133,
145,72,
146,25,
146,117,
146,129,
147,108,
148,67,
150,82,
150,138,
150,145,
151,2,
151,45,
152,24,
154,155,
155,32,
155,61,
156,15,
156,23,
158,44,
159,53,
160,167,
161,25,
161,44,
161,163,
162,118,
163,21,
163,163,
164,104,
164,105,
164,154,
165,62,
167,33,
168,67,
168,69,
168,84,
168,170,
169,19,
169,139,
170,132,
171,55,
171,76,
171,95,
171,96,
171,107,
171,122,
171,132,
171,162,
171,166,
172,67,
172,164,
174,138,
175,103,
175,176,
176,35,
176,140,
177,162,
177,170,
178,119,
178,127,
179,30,
179,49,
179,56,
179,74,
