1,102,
1,139,
2,33,
2,101,
2,120,
3,70,
3,78,
3,89,
3,93,
3,152,
4,108,
4,135,
5,100,
5,124,
6,16,
6,20,
6,27,
6,57,
6,90,
7,123,
7,144,
8,43,
8,44,
10,0,
10,10,
10,27,
10,47,
10,155,
13,126,
14,81,
14,120,
15,27,
16,56,
17,50,
17,142,
18,24,
18,76,
19,33,
21,29,
21,54,
21,174,
22,132,
24,7,
24,117,
24,151,
25,58,
25,153,
26,12,
26,107,
27,3,
27,36,
29,81,
29,133,
29,154,
33,8,
33,48,
33,91,
34,37,
35,96,
35,177,
36,87,
36,163,
37,109,
37,111,
37,155,
37,172,
38,166,
38,178,
39,51,
40,59,
41,79,
41,139,
41,151,
41,160,
42,10,
42,116,
43,44,
43,126,
43,131,
45,97,
47,96,
47,146,
48,23,
48,88,
49,42,
49,140,
50,173,
51,109,
51,116,
52,165,
53,88,
54,9,
54,35,
54,121,
55,61,
56,59,
56,97,
56,110,
56,130,
56,168,
57,59,
57,81,
58,75,
59,152,
59,175,
61,11,
62,52,
63,12,
63,37,
64,58,
64,109,
64,138,
64,156,
64,157,
65,6,
65,95,
65,112,
66,59,
66,67,
66,81,
66,167,
67,7,
67,11,
67,143,
69,117,
70,76,
70,77,
70,143,
71,44,
71,71,
71,84,
72,154,
73,54,
73,106,
74,34,
75,66,
76,77,
76,82,
76,173,
77,51,
77,57,
78,13,
78,52,
78,147,
79,27,
79,77,
79,79,
80,3,
80,68,
80,167,
81,174,
82,2,
83,112,
84,8,
84,37,
84,112,
84,128,
85,2,
85,52,
86,13,
87,3,
88,73,
88,99,
89,83,
89,147,
90,12,
90,76,
90,135,
90,161,
91,35,
91,63,
91,106,
91,106,
91,119,
91,131,
91,132,
92,57,
92,90,
92,137,
93,91,
94,8,
94,148,
95,41,
96,20,
96,57,
98,75,
98,88,
98,158,
100,70,
100,123,
103,15,
104,95,
104,168,
105,92,
105,129,
106,32,
106,42,
106,62,
107,33,
108,149,
108,175,
110,171,
112,29,
112,43,
113,69,
113,84,
113,103,
113,117,
114,143,
115,121,
115,173,
115,175,
117,54,
117,62,
118,137,
120,58,
120,88,
120,137,
121,18,
123,18,
123,67,
123,150,
124,1,
124,58,
124,84,
125,67,
125,142,
126,81,
127,3,
127,69,
127,78,
128,124,
128,167,
130,39,
130,59,
130,142,
131,92,
131,132,
132,42,
133,17,
133,42,
134,51,
136,77,
136,137,
137,46,
138,17,
138,51,
138,129,
139,65,
139,72,
140,99,
141,60,
141,128,
143,102,
143,128,
144,33,
144,134,
145,17,
145,18,
146,18,
147,126,
148,43,
148,168,
149,76,
150,174,
152,98,
152,163,
153,176,
154,35,
154,48,
155,56,
155,69,
155,148,
156,49,
156,53,
156,67,
156,75,
156,149,
157,74,
158,102,
158,159,
159,43,
159,140,
160,122,
160,148,
161,64,
162,3,
162,27,
162,93,
162,101,
162,132,
162,148,
162,169,
163,54,
163,108,
164,22,
164,70,
164,88,
164,165,
165,21,
165,77,
165,93,
165,133,
167,58,
168,1,
169,171,
170,56,
170,100,
172,15,
172,157,
172,162,
173,20,
173,45,
174,172,
175,88,
175,164,
176,1,
176,21,
176,76,
176,104,
176,150,
177,22,
178,14,
179,143,
