0,0,
0,0,
0,0,
0,0,
0,0,
0,1,
0,2,
0,3,
0,3,
0,4,
0,4,
0,4,
0,5,
0,8,
0,8,
0,10,
0,11,
0,14,
0,14,
0,17,
0,19,
0,21,
0,25,
0,25,
0,29,
0,36,
0,39,
0,41,
0,42,
0,49,
0,50,
0,57,
0,61,
0,62,
0,69,
0,89,
0,99,
0,101,
0,112,
0,122,
0,129,
0,130,
0,160,
0,168,
1,0,
1,0,
1,0,
1,0,
1,1,
1,1,
1,1,
1,2,
1,2,
1,3,
1,4,
1,4,
1,5,
1,7,
1,13,
1,17,
1,19,
1,23,
1,33,
1,40,
1,47,
1,48,
1,75,
1,80,
1,89,
1,95,
1,122,
2,0,
2,2,
2,2,
2,3,
2,3,
2,7,
2,8,
2,19,
2,31,
2,107,
2,112,
3,0,
3,1,
3,1,
3,2,
3,2,
3,4,
3,5,
3,6,
3,19,
3,28,
3,56,
3,91,
3,106,
3,109,
4,0,
4,0,
4,1,
4,5,
4,75,
5,0,
5,1,
5,1,
5,2,
5,3,
5,3,
5,3,
5,27,
5,63,
5,142,
6,1,
6,3,
6,15,
6,82,
6,92,
7,6,
7,8,
7,11,
7,19,
7,27,
7,49,
7,70,
7,112,
8,0,
8,3,
8,4,
8,36,
8,127,
8,151,
8,154,
9,0,
9,2,
9,3,
9,25,
9,30,
9,67,
9,102,
9,153,
10,1,
10,25,
11,1,
11,5,
11,19,
11,92,
12,0,
12,1,
12,1,
12,2,
12,4,
12,53,
13,1,
13,6,
13,21,
13,40,
14,5,
14,6,
14,6,
14,15,
15,6,
15,37,
15,78,
16,0,
16,2,
16,3,
16,94,
16,135,
17,4,
17,25,
17,125,
18,0,
18,1,
18,4,
18,7,
18,113,
19,0,
19,6,
19,7,
19,33,
20,4,
20,9,
20,49,
20,60,
21,1,
21,4,
21,16,
21,47,
22,1,
22,1,
22,45,
23,0,
23,0,
23,3,
24,20,
24,31,
24,44,
25,7,
25,7,
26,0,
26,1,
26,49,
26,50,
28,3,
28,22,
29,7,
29,45,
30,17,
30,19,
30,51,
30,87,
30,120,
31,0,
31,1,
31,97,
31,153,
32,10,
32,90,
32,149,
33,6,
33,10,
34,0,
34,6,
35,0,
35,118,
35,140,
36,1,
36,24,
36,85,
37,28,
37,35,
37,149,
38,8,
38,129,
40,6,
40,78,
40,152,
41,12,
41,44,
43,1,
43,16,
44,12,
44,32,
44,99,
45,57,
47,6,
48,0,
49,76,
49,84,
50,13,
50,68,
51,3,
51,72,
52,7,
52,68,
54,1,
54,131,
54,160,
55,0,
57,9,
58,0,
59,9,
62,25,
62,72,
63,1,
64,9,
66,0,
67,0,
72,4,
72,11,
72,15,
72,48,
75,8,
75,54,
75,121,
76,2,
77,0,
78,9,
78,127,
81,69,
82,1,
83,7,
84,1,
84,4,
84,27,
85,2,
88,84,
92,12,
97,34,
98,4,
99,178,
103,4,
104,15,
105,0,
108,79,
109,30,
110,0,
111,30,
118,2,
118,108,
122,7,
122,42,
123,137,
124,34,
127,14,
132,22,
134,2,
135,6,
136,1,
139,1,
144,77,
148,2,
154,91,
156,117,
161,2,
166,1,
167,0,
167,20,
167,40,
170,173,
172,83,
175,3,
176,84,
178,8,
179,6,
